category,usable_name,merchant_id,business_url,merchant_summary,extracted_products,product_type,revenue_model,operational_model,sales_channel,customer_type
Publishing,SP AUTONOMOUS PRESS,acct_161onZDOSx116dbb,https://autonomous-press.myshopify.com/,"Autonomous Press is an independent, worker-owned publishing house specializing in books that expand minds and challenge cultural norms. They publish both fiction and nonfiction in all genres, offering innovative works that defy traditional genre boundaries.","[""Books""]","[""Physical"",""Digital""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online""]","[""B2C""]"
Publishing,WWW.AUTHAL,acct_17FpK2LKy0EMbfjU,http://authalverlag.com/,"Bücher des Wissens, des Wunderns und des Humors - Onlineshop offers a selection of books encompassing themes of knowledge, wonder, and humor. Customers can access and purchase these books through an online store.","[""Books about mysticism, spirituality, and underground civilizations,""]","[""Physical"",""Digital""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
Publishing,ARUMAJIROSHOBOU.CO,acct_17THK5FIGCsjPbyP,http://arumajiro.co,"あるまじろ書房株式会社 is a publisher specializing in children's literature, including picture books and general publications. They offer both physical and digital books accessible through their website, with a focus on delivering quality literature for children.","[""Children's books"",""Picture books"",""General publications"",""Photography books (CANTA)"",""Digital books""]","[""Physical"",""Digital"",""Services""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
Publishing,vicdor living centre,acct_18fp3CDSiZdWjuro,http://leonardottone.com/,Vicdor Living Centre is a digital platform that offers the book 'Coming Clean' for pre-order online. Customers can purchase it directly through the website.,"[""COMING CLEAN - THE BOOK""]","[""Digital""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
Publishing,"genealogical.com, Inc",acct_19SXM3Il7FHopmzw,http://genealogical.com,"Genealogical Publishing Company & Clearfield Company specializes in genealogy and family history publications including eBooks, physical books, and various multimedia resources.","[""eBooks"",""Hardcover Books"",""DVDs""]","[""Digital"",""Physical"",""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online""]","[""B2C""]"
Publishing,"Athenaia, LLC",acct_1ARsdHDQqenmGx0E,https://athenaia.co/,Athenaia is a publisher that focuses on providing books and digital content.,"[""books""]","[""Digital""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
Publishing,The Literary Press,acct_1AzTj0Jp5lvQEmD9,https://theliterarypress.com/,null,"[""Literary Contests"",""Special Services""]","[""Services""]",null,null,"[""Online""]","[""B2C""]"
Publishing,La Horchata Zine,acct_1BMUjIKuJItdgSO5,http://lahorchatazine.bigcartel.com,"La Horchata Zine is a publication that sells a variety of zines, which are physical and digital magazines presenting artistic works and themes primarily focused on cultural topics.","[""La Horchata Zine Issues"",""Zine Bundle""]","[""Physical"",""Digital""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
Publishing,edicusano.it,acct_1CP4NlGBIsQcTtxx,http://edicusano.it/,"Edicusano is the publishing house of Niccolò Cusano University, specializing in the publication of university series to promote the educational and research activities of the University.","[""University publications"",""E-books"",""Manuals"",""Educational studies"",""Political studies"",""Psychology studies"",""Legal studies""]","[""Physical"",""Digital""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online""]","[""B2C""]"
Real Estate,OUEBODEV,acct_16R25EIIrndDnxOe,https://cestquileproprio.fr/,null,"[""Property ownership research service""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
Real Estate,WWW.BAJAEX,acct_16jXQEIY2QG55qQV,http://bajaexec.com/,null,"[""Property Rental Services"",""Real Estate Sales""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Online"",""Physical""]","[""B2B"",""B2C""]"
Real Estate,"Request Results, INC",acct_17khvCEtGSUXbtTu,https://verifiedrealestateleads.com/,"Verified Real Estate Leads.com offers services to real estate agents, providing verified leads based on a unique verification system to ensure the leads are contactable and interested in speaking to an agent.","[""Real Estate Leads""]","[""Services""]","[""Usage-Based Billing""]","[""Direct""]","[""Online""]","[""B2B""]"
Real Estate,housefli,acct_18cfo7KnBwTNFJIU,https://housefli.com/,"Housefli offers real estate marketing and photography services, including photos, videos, 3D tours, floor plans, aerial photography, and virtual staging to help agents with their listings and branding.","[""Photos"",""Video"",""3D Tours"",""Floor Plans"",""Aerial Photography"",""Virtual Staging"",""Marketing Suite""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
Real Estate,"The Other Side of the Story, LLC",acct_18pQ0SBd4TGSWuAR,http://www.theothersideofthestory.com,null,"[""Reputation Management Services"",""Posting Your Side of the Story""]","[""Services""]","[""Subscription""]","[""Direct""]","[""Online""]","[""B2C""]"
Real Estate,Reallustrations,acct_19bcFWGYB3eW96YT,http://reallustrations.com/,null,"[""photography"",""videography"",""drone services"",""Matterport""]","[""Services"",""Digital""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online"",""Physical""]","[""B2B"",""B2C""]"
Real Estate,Driver Lords Investment Partnership 1,acct_1AHZhMJJfawaC93O,https://ceomom.kw.com/,"Keller Williams Realty, LLC provides real estate services, including property listings and assistance in buying and selling homes, as well as home loan solutions.","[""Real Estate Services"",""Home Loans""]","[""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online"",""Physical""]","[""B2C""]"
Real Estate,beneoinmarina.com,acct_1AHyyEGoCVBagiGf,http://beneoinmarina.com,"Ben Eoin Yacht Club & Marina offers sailing programs and various amenities to customers. It provides services such as memberships, a Learn to Sail program, and clubhouse rentals, accessible through both online and in-person channels.","[""Memberships"",""Learn to Sail program"",""Club House Rentals"",""Events""]","[""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online"",""Physical""]","[""B2C""]"
Real Estate,SUNNY.COM,acct_1B9r7RIlkJJC5lwy,http://sunny.com/,null,"[""Apartment search service"",""AI-powered recommendations"",""Price alerts"",""Property tracking""]","[""Services""]","[""Usage-Based Billing""]","[""Marketplace""]","[""Online""]","[""B2C""]"
Real Estate,infopis.cat,acct_1BigHkFfr86wNGZI,http://infopis.cat/,null,"[""Real estate listings"",""Rentals"",""Sales""]","[""Services""]","[""One-Time""]","[""Marketplace""]","[""Online""]","[""B2C""]"
Renewable Energy,Energieautonome,acct_1AeVmGF3vqAmx1VC,http://energieautonome.com,"Energie Autonome specializes in solar energy solutions, including batteries, chargers, converters, and lighting for various modes of transport and homes in Montpellier and Hérault.","[""Solar panels"",""Batteries"",""Chargers"",""Converters"",""LED Lighting""]","[""Physical"",""Digital"",""Services""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
Renewable Energy,National Grid Support Services,acct_1FyqhhCSzt9UaBmo,http://www.nationalgridsupport.com.au,"NGSS provides solar energy solutions, focusing on solar panel installation and energy storage for residential customers in Australia.","[""Solar Panels"",""Solar Battery""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
Renewable Energy,Electrical Sketches,acct_1GsH5EDsAhHdpt1J,http://electricalsketches.com/,null,"[""Home Energy Audit"",""Hybrid Solar Systems"",""Wind Turbine Systems"",""Energy Efficiency Solutions""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
Renewable Energy,Renewafuel Home Innovations,acct_1KJdPrEij6pg4htA,https://renewafuel.co.uk/,null,"[""Solar Panels"",""Battery Energy Storage"",""Air Source Heat Pumps"",""EV Charging""]","[""Services"",""Physical""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online"",""Physical""]","[""B2B"",""B2C""]"
Renewable Energy,powur.com,acct_1MOvJ4E0C3mJeyVT,https://powur.com/solar?ref_id=61446,null,"[""Solar energy installation services"",""Solar savings assessment"",""Solar monitoring app""]","[""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online""]","[""B2C""]"
Renewable Energy,MASTEROVIT,acct_1MWfYJHGbYveREIX,https://qualit-enr.org/entreprises/masterovit/,"MASTEROVIT is a company providing energy renovation services, including installations of photovoltaic systems. They cater to both individual consumers and professionals, offering direct service delivery through their online platform.","[""Energy renovation services"",""Photovoltaic installations""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C"",""B2B""]"
Renewable Energy,Atodosol,acct_1Msq9tCcDC1iCxFi,http://atodosol.es,"A Todo Sol provides solar energy solutions and installations for residential and industrial needs, specializing in solar pergolas, photovoltaic panels, and energy storage systems.","[""Solar Pergolas"",""Photovoltaic Panels"",""Batteries"",""EV Chargers""]","[""Physical"",""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online"",""Physical""]","[""B2B"",""B2C""]"
Renewable Energy,Stockner Solar - Fachbetrieb für Photovoltaik,acct_1NcaGaQOA9pHYVGP,http://shop.stockner-solar.de/,"Stockner Solar is a provider of photovoltaic solutions located in Oberbayern, Germany, dedicated to sustainable energy solutions.","[""Solar modules"",""Storage systems"",""Inverters"",""E-mobility solutions"",""Off-grid accessories""]","[""Physical"",""Services""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
Renewable Energy,Solahart Brisbane West & Ipswich,acct_1PIghzGhVWwyVoCb,http://www.solahartbrisbanewest.com.au,"Solahart Brisbane West & Ipswich is a trusted local solar power installer, providing a range of solar energy solutions.","[""Solar Power Systems"",""Solar Batteries"",""Solar Hot Water Systems"",""Electric Vehicle Chargers"",""Commercial Solar Solutions""]","[""Physical"",""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online"",""Physical""]","[""B2B"",""B2C""]"
Renewable Energy,Maison Solaire Voltalia,acct_1PNbtqP2oXpMQyCt,http://www.maison-solaire-voltalia.com,"Voltalia specializes in providing solar energy solutions for residential and professional clients, offering services for installation as well as options to purchase or lease solar installations. They emphasize their expertise, providing key services including energy savings analysis and equipment installation across France.","[""Panneaux solaires"",""Batterie de stockage"",""Borne de recharge électrique""]","[""Physical"",""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online"",""Physical""]","[""B2C""]"
SEO & Digital Marketing,Alexandra Staňková,acct_1IYErILkjkI3wXWE,https://alexandrastankova.cz/,"Alexandra Staňková offers SEO support and consultation services, focusing on small business owners, particularly those in the service industry or managing small online shops. She provides options for learning SEO, individual consultations, and technical SEO setups for websites.","[""SEO consultation"",""SEO analysis"",""SEO education courses"",""Google Analytics setup"",""SEO package""]","[""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online"",""Physical""]","[""B2B"",""B2C""]"
SEO & Digital Marketing,Brightbeam SEO,acct_1NkVBAHmWcsqC0Px,https://brightbeamseo.com/,Brightbeam SEO Boise™ is a local SEO agency that specializes in helping home service and locally-focused companies rank higher in search engines through advanced SEO strategies.,"[""Local SEO Services"",""AI SEO Services"",""Google Maps SEO"",""SEO Consultation""]","[""Services""]","[""Subscription"",""One-Time""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
SEO & Digital Marketing,Answer Socrates,acct_1NoRB6IVrSSagPHR,https://answersocrates.com/,Answer Socrates is a keyword research platform that helps users generate keyword ideas and questions based on real-time search data.,"[""Keyword Generation"",""Keyword Clustering"",""PAA Extractor"",""LLM Brand Tracker"",""Trending Topics"",""Content Strategy Planning""]","[""Digital"",""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
SEO & Digital Marketing,SEO-SQURL,acct_1PjF8DEWfpk9eJLq,http://seo-squirrel.com,"SEO Squirrel provides expert SEO services focusing on increasing website visibility and traffic through various strategies. They offer a range of services including keyword research, content creation, on-page SEO, technical SEO, and website design, aimed at both small businesses and larger organizations.","[""SEO Services"",""Keyword Research"",""Content Creation"",""On-Page SEO"",""Link Building"",""Technical SEO"",""Google My Business Optimization"",""Website Design""]","[""Services"",""Digital""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
SEO & Digital Marketing,Holiday Lights Decor LLC,acct_1QuGQJIu7mDkSuHx,https://hldhub.com/,"HLDHub is a company that builds SEO and GEO infrastructure for franchises, multi-location brands, and direct-to-consumer (DTC) businesses, providing programmatic pages, AI content agents, and indexing automation services.","[""SEO infrastructure"",""AI content agents"",""Programmatic SEO"",""Local SEO + GBP"",""Indexing Automation""]","[""Digital"",""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
SEO & Digital Marketing,Sparza.co,acct_1RdGyHCVdC1B26lA,https://sparza.co/,null,"[""Local SEO services"",""Google Business Profile management"",""AEO services""]","[""Services""]","[""Subscription""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
SEO & Digital Marketing,SEO Toolkit,acct_1S6UGhA8ZqFKYyLg,https://seo.lavitsolutions.com/,"SEO Toolkit by Lavit offers a comprehensive platform for managing SEO reports, projects, and tools aimed at improving website health and performance. They provide in-depth analysis and various utilities, catering to both individual users and agencies.","[""SEO reports"",""SEO tools"",""Performance tests"",""Security tests"",""Content instruments""]","[""Digital"",""Services""]","[""Subscription"",""One-Time""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
SEO & Digital Marketing,CrawlAble,acct_1SlScj0xuNzFVqXC,https://crawlable.site/,"Crawlable offers tools and services for AI and Google search optimization, providing website audits and visibility checks to improve search rankings and performance.","[""SEO audit"",""AI and Google search optimization tools"",""Website visibility scanner"",""Implementation pack"",""Audit guides""]","[""Digital"",""Services""]","[""One-Time"",""Subscription""]","[""Direct"",""SaaS Platform""]","[""Online""]","[""B2B"",""B2C""]"
SEO & Digital Marketing,Jupiter Run LLC,acct_1T165t08rYpTR7jI,https://ranklens.io/,"RankLens provides AI-powered SEO audits and analysis reports to both businesses and consumers, delivering comprehensive results in under one hour through an online platform.","[""SEO audits"",""AI analysis reports""]","[""Services"",""Digital""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
SEO & Digital Marketing,"CLAIMTHECLICKS, LLC",acct_1T4G5BPChSJWZsOI,https://claimtheclicks.org/,"SEO Qualification specializes in ranking businesses on Google using effective SEO strategies. They promise to help clients achieve page one rankings within 30 days for search terms that enhance revenue, operating under a clear and direct service delivery model.","[""SEO Services""]","[""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
SaaS,DarinHost,acct_10341h2k8Jt8YCtt,https://darinhost.com/,"DarinHost is a shared hosting service provider that offers various online services to clients, ensuring compliance with legal policies and operational guidelines.","[""Shared hosting services""]","[""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
SaaS,OSMICRO NETWORKS,acct_103bRp2pKadN6jao,https://vukorix.com/,"Vukorix is a secure platform designed for sharing and signing sensitive documents, featuring AES-256 encryption, virus scanning, and smart forms.","[""secure file sharing"",""encrypted document sharing"",""e-signatures"",""secure file transfer"",""self-destructing files"",""GDPR compliant file sharing""]","[""Services"",""Digital""]","[""Subscription""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
SaaS,Tim Osterbuhr,acct_103f7g2LpCg74tTW,http://www.timosterbuhr.com,"Tim Osterbuhr is an operator and portfolio entrepreneur based in Austin, Texas, with extensive experience in building various businesses online.","[""Freelancer SaaS (Kosmo)"",""Web apps (AI-native)"",""Mobile apps"",""E-commerce products"",""Personalized children's books""]","[""Digital"",""Services""]","[""One-Time"",""Subscription""]","[""Direct"",""SaaS Platform""]","[""Online""]","[""B2B"",""B2C""]"
SaaS,Basekit,acct_103v4e2S1fThRUnG,http://basekit.com/,"BaseKit is a white-label website builder and e-commerce software platform designed to help small businesses establish an online presence. Their services include easy-to-use solutions for creating mobile-ready websites and managing e-commerce and booking services, all available in multiple languages and built for scalability. They operate a partnership model to enable partners to resell their products under their own brand.","[""BaseKit Store"",""BaseKit Site"",""BaseKit Bookings""]","[""Digital"",""Services""]","[""Subscription""]","[""SaaS Platform""]","[""Online""]","[""B2B"",""B2C""]"
SaaS,PetCloud,acct_14TLhVHYZjYEJ0fA,http://petcloud.co/,"DoTimely is a service business software designed for business owners to manage their operations effectively. It provides scheduling, invoicing, and customer management tools tailored for various service industries.","[""pet sitting software"",""dog walking software"",""maid service software"",""carpet cleaning software"",""coaching and tutor software"",""electrical contracting software"",""garage door services software"",""general contracting software"",""handyman software"",""hvac software"",""lawn care software"",""painting software"",""pest control software"",""plumbing software"",""pooper scooper software"",""roofing software"",""window cleaning software""]","[""Digital"",""Services""]","[""Subscription""]","[""SaaS Platform""]","[""Online""]","[""B2B"",""B2C""]"
SaaS,WWW.BASEKIT.COM,acct_14vp6rBUNtOU31qk,http://basekit.com/,"BaseKit is a white-label website builder and e-commerce software platform designed to help small businesses establish an online presence. Their services include easy-to-use solutions for creating mobile-ready websites and managing e-commerce and booking services, all available in multiple languages and built for scalability. They operate a partnership model to enable partners to resell their products under their own brand.","[""BaseKit Store"",""BaseKit Site"",""BaseKit Bookings""]","[""Digital"",""Services""]","[""Subscription""]","[""SaaS Platform""]","[""Online""]","[""B2B"",""B2C""]"
SaaS,Worksection OÜ,acct_153AdHICPGZQfV7c,http://worksection.com,"Worksection is a project and work management platform offering tools like Kanban boards, Gantt charts, dashboards, and time tracking for effective project management.","[""Project management tool"",""Gantt chart software"",""Kanban board"",""Collaboration tool""]","[""Digital"",""Services""]","[""Subscription"",""One-Time""]","[""SaaS Platform""]","[""Online""]","[""B2B"",""B2C""]"
SaaS,Ecommerce payment,acct_1560gTBXIgmTRSkj,http://basekit.com/,"BaseKit is a white-label website builder and e-commerce software platform designed to help small businesses establish an online presence. Their services include easy-to-use solutions for creating mobile-ready websites and managing e-commerce and booking services, all available in multiple languages and built for scalability. They operate a partnership model to enable partners to resell their products under their own brand.","[""BaseKit Store"",""BaseKit Site"",""BaseKit Bookings""]","[""Digital"",""Services""]","[""Subscription""]","[""SaaS Platform""]","[""Online""]","[""B2B"",""B2C""]"
SaaS,WWW.BASEKIT.COM,acct_158XikF5QEFAOzBj,http://basekit.com/,"BaseKit is a white-label website builder and e-commerce software platform designed to help small businesses establish an online presence. Their services include easy-to-use solutions for creating mobile-ready websites and managing e-commerce and booking services, all available in multiple languages and built for scalability. They operate a partnership model to enable partners to resell their products under their own brand.","[""BaseKit Store"",""BaseKit Site"",""BaseKit Bookings""]","[""Digital"",""Services""]","[""Subscription""]","[""SaaS Platform""]","[""Online""]","[""B2B"",""B2C""]"
SaaS,meeting.art,acct_15LGc5HDm1ta51aO,https://meeting.art/,"Meeting Art, Inc. offers digital services that convert meetings into actionable insights through AI-driven meeting reports.","[""Meeting Reports""]","[""Digital"",""Services""]","[""Usage-Based Billing""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
Sales Training,David RUGGIERI,acct_1CUeurJTln4RyMU6,https://salescloser.fr/,null,"[""Lead Qualification"",""Sales Automation"",""Appointment Scheduling""]","[""Services""]","[""Subscription""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
Sales Training,Jerseys Finest Barber,acct_1H2l1VAt0GWUyIdw,http://shops.getsquire.com/book/jerseys-finest-barber-shop-dover-dover/barber/jimmy-estudillo,"Jersey's Finest Barber Shop - Dover offers a variety of haircut services, including specialized options such as haircuts with beards or specific styling requests. Customers can access these services in-person at the barbershop.","[""Haircut"",""Haircut with Beard"",""Haircut with Beard and Part or Eyebrows"",""Haircut with Part or Eyebrows"",""Haircut with Part \u0026 Eyebrows""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Physical""]","[""B2C""]"
Sales Training,Uplift Sales Pty Ltd,acct_1HBzDpKZZozkaDBs,http://upliftsales.com.au,"Uplift Sales specializes in providing high-quality SDR (Sales Development Representative) services tailored specifically for technology businesses, focusing on generating qualified leads and filling sales pipelines.","[""SDR services"",""Appointment Setting"",""SDR Training"",""Sales Development Consulting Services""]","[""Services""]",null,"[""Direct""]","[""Online""]","[""B2B""]"
Sales Training,FINAL EXPENSE PRO LTD,acct_1OCsyjCmxD6nGNTt,http://www.knockitpro.com,"Knock It Pro offers a comprehensive app for field sales representatives, providing route planning, lead tracking, and mileage tracking functionalities all in one solution.","[""Route planning app"",""Lead tracking app"",""Mileage tracker"",""Door to door sales app""]","[""Digital"",""Services""]","[""Subscription""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
Sales Training,Markeodigital,acct_1Qx4EBIpyqgel6ji,https://wisemation.com/,"Wisemation specializes in building AI-powered outbound systems for B2B companies. They offer a service that automates the process of finding and connecting with ideal clients, ensuring a steady stream of qualified introductions.","[""AI outbound systems"",""predictable client introductions"",""B2B automation"",""client calendar booking""]","[""Services""]","[""Subscription""]","[""Direct""]","[""Online""]","[""B2B""]"
Sales Training,ChatCatalyst AI,acct_1R4NoH2KSO7OQud1,https://chatcatalyst.ai/,"ChatCatalyst is an AI-driven platform that enhances sales performance by engaging leads through automated text conversations and scheduling, enabling businesses to convert more traffic into revenue without additional marketing costs.","[""AI sales improvement service"",""Lead engagement tools"",""Multi-text responses AI"",""In-convo scheduling"",""Custom integrations""]","[""Digital"",""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
Sales Training,The NerdPortal,acct_1REyJcF48ZnZ0G5I,http://www.nerdportal.io,"NerdPortal offers an all-in-one iOS app designed for door-to-door sales teams, providing tools for real-time tracking, gamification, and team coordination.","[""Field Sales Platform"",""iOS app for door-to-door teams"",""Real-time tracking features"",""Gamified motivation features"",""Instant coordination tools""]","[""Digital"",""Services""]","[""Subscription""]","[""Direct""]","[""Online""]","[""B2B""]"
Sales Training,Closing Arena,acct_1SKr0jCEdlal8qaC,http://ClosingArena.com,null,"[""Independent debriefs"",""Sales training services"",""Performance coaching""]","[""Services""]","[""Subscription""]","[""Direct""]","[""Online""]","[""B2B""]"
Sales Training,Orbit Insight,acct_1SQTLORd9fOTQgk2,https://orbitinsight.info/,"Orbit provides solutions for human-led, high-value sales strategies by preparing sales teams for account entry with precision and context, aiming to win complex deals.","[""Account Entry Strategy""]","[""Services""]","[""Subscription"",""One-Time""]","[""Direct""]","[""Online""]","[""B2B""]"
Sales Training,SignalSDR,acct_1TMgEoEoAN0ebMCJ,http://signalsdr.ca,null,"[""Qualified B2B sales meetings""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2B""]"
Security Services,SUMOKEY,acct_19TJKXC5orm5tmMy,https://sumokey.com/,"Sumokey specializes in RFID key fob duplication services for residential buildings, including apartments and condos, providing both online and in-person options for customers.","[""RFID Key Fobs"",""RFID Key Cards"",""UHF Parking Tags"",""RFID Remotes"",""RFID Cloner Kits""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Online"",""Physical""]","[""B2C""]"
Security Services,Puertas Mayser,acct_1AMllGEEUGHtekeS,http://puertasmayser.com,"Puertas Mayser specializes in selling security doors, armored doors, glazed doors, and other door varieties, including related accessories. Customers can purchase these products online directly from their website.","[""Security Doors"",""Armored Doors"",""Glazed Doors"",""Double Leaf Doors"",""Side Panels and Frames"",""Smart Lock"",""Security Cylinder""]","[""Physical"",""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online""]","[""B2C""]"
Security Services,ComTec Fire & Safety,acct_1CO37WJGElga4hjK,http://www.comtecfire.ca,"Comtec Fire & Safety Corporation is a comprehensive fire safety service provider dedicated to protecting property, lives, and the environment. They offer a range of fire inspections and maintenance services, ensuring compliance with relevant fire codes. Their certified technicians provide inspections and repairs for fire alarm systems, extinguishers, emergency lighting, and more.","[""Fire Alarm Inspection"",""Emergency Lighting Inspection"",""Fire Extinguisher Inspection"",""Fire Hydrant Testing"",""Backflow Preventer Testing"",""Fire Safety Plans"",""Fire Sprinkler Systems""]","[""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online"",""Physical""]","[""B2B"",""B2C""]"
Security Services,Keytrak,acct_1GzeyaKrbU1mxAMh,https://keytrak4security.co.uk/,"Keytrak is a specialist distributor of container padlocks and ABLOY electric locks, providing access control solutions and locksmith services.","[""Container Padlocks"",""ABLOY Electric Locks"",""Digital Locks"",""Intercom Systems"",""Access Control Solutions""]","[""Physical"",""Digital"",""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online"",""Physical""]","[""B2B"",""B2C""]"
Security Services,ADLP TELESURVEILLANCE,acct_1I5vDCDAVzpQHNpi,http://optisecurite.fr,"OPTI SECURITE offers a comprehensive suite of security solutions, including installation of alarm systems, video surveillance, remote monitoring, and access control services, tailored for both businesses and individuals.","[""Alarm systems"",""Video surveillance"",""Remote monitoring"",""Guard services"",""Access control"",""Fire detection"",""Installation services"",""Maintenance services""]","[""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online"",""Physical""]","[""B2B"",""B2C""]"
Security Services,Master Lock Real Estate Store,acct_1IoWMrQsKIJElIJ8,https://realestate.masterlockvault.com/,null,"[""Bluetooth® Portable Lock Box"",""Bluetooth® Wall-Mount Lock Box"",""Bluetooth® Deadbolt"",""Master Lock Vault Enterprise""]","[""Physical"",""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
Security Services,Netconnect Wifi,acct_1J4qDNLWmha84bXo,http://www.net-connect.co.uk,null,"[""Site Wide WiFi"",""IP Phone Systems"",""Barriers \u0026 Gates"",""Access Control \u0026 ANPR"",""High Definition CCTV"",""Fire \u0026 Security Systems"",""Fibre Optics"",""Rapid Deployment Solutions"",""Solar Security Camera""]","[""Services""]",null,"[""Direct""]","[""Online"",""Physical""]","[""B2B"",""B2C""]"
Security Services,The key locksmith,acct_1JMUX7Kye6cybnJI,http://www.thekeyslocksmith.com,null,"[""Lock installation"",""Lock repair"",""Key duplication"",""Emergency lockout services""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Online"",""Physical""]","[""B2B"",""B2C""]"
Security Services,Santal Services,acct_1MdkhJBJEYdYeHGx,https://sitesecureusa.com/,null,"[""Construction Security Solutions"",""Site Security Services""]","[""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online"",""Physical""]","[""B2B""]"
Security Services,EAGLE-LOCK,acct_1MtWpMCI2zZ3CW1F,https://eagle-lock.fr/,null,"[""Key box with code"",""Key sharing system""]","[""Physical"",""Services""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
Senior Care,FIAEGC,acct_1EKpo2EhYQ40x80x,http://www.fiaegc.org,Faith In Action Edwardsville/Glen Carbon (FIAEGC) is a volunteer-based ecumenical organization dedicated to supporting the independence and well-being of seniors aged 60 and above in the Edwardsville Community Unit School District #7.,"[""Assisted transportation service"",""Daily living activities assistance"",""Companionship"",""Errands and shopping help"",""Respite care for caregivers""]","[""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Physical"",""Online""]","[""B2C""]"
Senior Care,www.care.com,acct_1Ia3t4Po7lPBJhM1,https://care.com/p/conniep1706/sc,"Connie P. provides compassionate and personalized senior care services, leveraging her extensive experience in caregiving.","[""Senior care services""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
Senior Care,Clearwater at North Tustin,acct_1JuQbA2YqeJi0orZ,https://clearwaterliving.com/,"Clearwater Living® offers senior living options that emphasize a people-first philosophy, providing communities with facilities for independent living, assisted living, and support for memory care.","[""Independent Living"",""Assisted Living"",""Memory Support""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Physical""]","[""B2C""]"
Senior Care,Governor's Bend,acct_1OL6rTRHNjrHyabK,https://governorsbend.com/,"Governor’s Bend is a retirement and assisted living community located in Erwin, TN. They provide personalized care and support for residents in a warm environment.","[""Assisted Living"",""Memory Care""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Physical""]","[""B2C""]"
